"name","first_release","versions","archived","index"
"pacman",NA,0,TRUE,8022
"paco",NA,1,TRUE,8023
"pacose",NA,0,TRUE,8024
"pacotest",NA,0,TRUE,8025
"padr",NA,0,TRUE,8026
"pagenum",NA,1,TRUE,8027
"pageviews",NA,0,TRUE,8028
"pairedCI",NA,1,TRUE,8029
"pairsD3",NA,1,TRUE,8030
"pairwise",NA,1,TRUE,8031
"pairwiseCI",NA,1,TRUE,8032
"palaeoSig",NA,1,TRUE,8033
"paleoMAS",NA,0,TRUE,8034
"paleoTS",NA,0,TRUE,8035
"paleoTSalt",NA,0,TRUE,8036
"paleobioDB",NA,1,TRUE,8037
"paleofire",NA,1,TRUE,8038
"paleomorph",NA,1,TRUE,8039
"paleotree",NA,1,TRUE,8040
"palettetown",NA,1,TRUE,8041
"palinsol",NA,0,TRUE,8042
"paloma",NA,0,TRUE,8043
"palr",NA,1,TRUE,8044
"pals",NA,1,TRUE,8045
"paltran",NA,0,TRUE,8046
"pamctdp",NA,1,TRUE,8047
"pamm",NA,0,TRUE,8048
"pampe",NA,1,TRUE,8049
"pamr",NA,1,TRUE,8050
"pan",NA,1,TRUE,8051
"pander",NA,1,TRUE,8052
"panel",NA,0,TRUE,8053
"panelaggregation",NA,1,TRUE,8054
"pangaear",NA,0,TRUE,8055
"papayar",NA,1,TRUE,8056
"papeR",NA,1,TRUE,8057
"papply",NA,0,TRUE,8058
"parallelDist",NA,1,TRUE,8059
"parallelML",NA,1,TRUE,8060
"parallelMap",NA,1,TRUE,8061
"parallelSVM",NA,1,TRUE,8062
"parallelize.dynamic",NA,0,TRUE,8063
"paramGUI",NA,1,TRUE,8064
"paramlink",NA,1,TRUE,8065
"params",NA,1,TRUE,8066
"paran",NA,1,TRUE,8067
"parboost",NA,0,TRUE,8068
"parcor",NA,1,TRUE,8069
"parfm",NA,1,TRUE,8070
"parfossil",NA,0,TRUE,8071
"parlitools",NA,1,TRUE,8072
"parma",NA,1,TRUE,8073
"parmigene",NA,1,TRUE,8074
"parsec",NA,0,TRUE,8075
"parsedate",NA,0,TRUE,8076
"parser",NA,0,TRUE,8077
"parspatstat",NA,0,TRUE,8078
"partDSA",NA,1,TRUE,8079
"partialAR",NA,1,TRUE,8080
"partitionMap",NA,1,TRUE,8081
"partitionMetric",NA,0,TRUE,8082
"partitions",NA,1,TRUE,8083
"partools",NA,1,TRUE,8084
"partsm",NA,0,TRUE,8085
"party",NA,1,TRUE,8086
"partykit",NA,1,TRUE,8087
"parviol",NA,0,FALSE,8088
"password",NA,0,FALSE,8089
"pasta",NA,0,FALSE,8090
"pastecs",NA,0,TRUE,8091
"pastis",NA,1,TRUE,8092
"patPRO",NA,1,TRUE,8093
"patchDVI",NA,1,TRUE,8094
"patchPlot",NA,0,TRUE,8095
"patchSynctex",NA,0,TRUE,8096
"pathClass",NA,1,TRUE,8097
"pathmapping",NA,0,TRUE,8098
"pathmox",NA,0,TRUE,8099
"pathological",NA,1,TRUE,8100
"patternize",NA,0,FALSE,8101
"patternplot",NA,0,FALSE,8102
"pavo",NA,0,TRUE,8103
"pawacc",NA,1,TRUE,8104
"pawls",NA,0,FALSE,8105
"pbapply",NA,1,TRUE,8106
"pbatR",NA,0,TRUE,8107
"pbdBASE",NA,0,TRUE,8108
"pbdDEMO",NA,0,TRUE,8109
"pbdDMAT",NA,0,TRUE,8110
"pbdMPI",NA,0,TRUE,8111
"pbdNCDF4",NA,1,TRUE,8112
"pbdPROF",NA,1,TRUE,8113
"pbdSLAP",NA,1,TRUE,8114
"pbdZMQ",NA,0,TRUE,8115
"pbivnorm",NA,1,TRUE,8116
"pbkrtest",NA,0,TRUE,8117
"pbmcapply",NA,1,TRUE,8118
"pbo",NA,0,FALSE,8119
"pcIRT",NA,1,TRUE,8120
"pca3d",NA,1,TRUE,8121
"pcaBootPlot",NA,1,TRUE,8122
"pcaL1",NA,1,TRUE,8123
"pcaPA",NA,1,TRUE,8124
"pcaPP",NA,1,TRUE,8125
"pcadapt",NA,1,TRUE,8126
"pcalg",NA,1,TRUE,8127
"pcdpca",NA,1,TRUE,8128
"pcenum",NA,0,TRUE,8129
"pcev",NA,0,FALSE,8130
"pcg",NA,1,TRUE,8131
"pch",NA,1,TRUE,8132
"pcnetmeta",NA,1,TRUE,8133
"pcrcoal",NA,1,TRUE,8134
"pcrsim",NA,0,TRUE,8135
"pcse",NA,1,TRUE,8136
"pcurve",NA,0,TRUE,8137
"pdR",NA,1,TRUE,8138
"pdSpecEst",NA,1,TRUE,8139
"pdc",NA,1,TRUE,8140
"pdfCluster",NA,1,TRUE,8141
"pdfetch",NA,1,TRUE,8142
"pdfsearch",NA,0,FALSE,8143
"pdftools",NA,1,TRUE,8144
"pdist",NA,1,TRUE,8145
"pdmod",NA,0,FALSE,8146
"pdolsms",NA,1,TRUE,8147
"pdp",NA,1,TRUE,8148
"peacots",NA,1,TRUE,8149
"peakPick",NA,0,FALSE,8150
"peakRAM",NA,1,TRUE,8151
"pear",NA,0,TRUE,8152
"pearson7",NA,1,TRUE,8153
"pec",NA,1,TRUE,8154
"pedantics",NA,1,TRUE,8155
"pedgene",NA,0,TRUE,8156
"pedigree",NA,1,TRUE,8157
"pedigreemm",NA,1,TRUE,8158
"pedometrics",NA,0,TRUE,8159
"pegas",NA,0,TRUE,8160
"pems.utils",NA,0,FALSE,8161
"penDvine",NA,1,TRUE,8162
"penMSM",NA,1,TRUE,8163
"penRvine",NA,0,FALSE,8164
"penalized",NA,1,TRUE,8165
"penalizedLDA",NA,1,TRUE,8166
"penalizedSVM",NA,0,TRUE,8167
"penaltyLearning",NA,1,TRUE,8168
"pencopula",NA,1,TRUE,8169
"pencopulaCond",NA,0,FALSE,8170
"pendensity",NA,0,TRUE,8171
"pensim",NA,0,TRUE,8172
"peperr",NA,1,TRUE,8173
"peplib",NA,0,TRUE,8174
"peptider",NA,1,TRUE,8175
"pequod",NA,1,TRUE,8176
"perARMA",NA,1,TRUE,8177
"performanceEstimation",NA,0,TRUE,8178
"perm",NA,1,TRUE,8179
"permGPU",NA,1,TRUE,8180
"permGS",NA,1,TRUE,8181
"permPATH",NA,1,TRUE,8182
"permax",NA,0,TRUE,8183
"permtest",NA,0,TRUE,8184
"permubiome",NA,0,TRUE,8185
"permutations",NA,1,TRUE,8186
"permute",NA,1,TRUE,8187
"perry",NA,0,TRUE,8188
"personalized",NA,1,TRUE,8189
"personograph",NA,1,TRUE,8190
"perspectev",NA,1,TRUE,8191
"perturb",NA,1,TRUE,8192
"pesticides",NA,0,FALSE,8193
"pewdata",NA,1,TRUE,8194
"pez",NA,1,TRUE,8195
"pfa",NA,1,TRUE,8196
"pfda",NA,0,TRUE,8197
"pga",NA,0,TRUE,8198
"pgam",NA,1,TRUE,8199
"pgee.mixed",NA,0,FALSE,8200
"pgfSweave",NA,0,TRUE,8201
"pgirmess",NA,0,TRUE,8202
"pglm",NA,1,TRUE,8203
"pgmm",NA,1,TRUE,8204
"pgnorm",NA,1,TRUE,8205
"pgraph",NA,0,TRUE,8206
"pgs",NA,0,TRUE,8207
"ph2bye",NA,1,TRUE,8208
"ph2mult",NA,1,TRUE,8209
"phangorn",NA,1,TRUE,8210
"phantom",NA,1,TRUE,8211
"phase1RMD",NA,1,TRUE,8212
"phaseR",NA,1,TRUE,8213
"phcfM",NA,1,TRUE,8214
"pheatmap",NA,0,TRUE,8215
"phenability",NA,1,TRUE,8216
"phenex",NA,0,TRUE,8217
"pheno",NA,0,TRUE,8218
"pheno2geno",NA,0,TRUE,8219
"phenology",NA,1,TRUE,8220
"phenopix",NA,1,TRUE,8221
"phia",NA,1,TRUE,8222
"philentropy",NA,0,TRUE,8223
"phitest",NA,0,TRUE,8224
"phmm",NA,1,TRUE,8225
"phom",NA,0,TRUE,8226
"phonR",NA,1,TRUE,8227
"phonTools",NA,1,TRUE,8228
"phonenumber",NA,1,TRUE,8229
"phonics",NA,1,TRUE,8230
"photobiology",NA,1,TRUE,8231
"photobiologyInOut",NA,0,TRUE,8232
"photobiologyLEDs",NA,0,FALSE,8233
"photobiologyLamps",NA,0,FALSE,8234
"photobiologyPlants",NA,0,TRUE,8235
"photobiologyWavebands",NA,0,TRUE,8236
"phpSerialize",NA,0,TRUE,8237
"phrasemachine",NA,0,TRUE,8238
"phreeqc",NA,1,TRUE,8239
"phtt",NA,1,TRUE,8240
"phuassess",NA,0,TRUE,8241
"phull",NA,0,TRUE,8242
"phybase",NA,0,TRUE,8243
"phybreak",NA,1,TRUE,8244
"phyclust",NA,1,TRUE,8245
"phyext",NA,0,TRUE,8246
"phyext2",NA,1,TRUE,8247
"phylin",NA,1,TRUE,8248
"phyloTop",NA,1,TRUE,8249
"phyloarray",NA,0,TRUE,8250
"phylobase",NA,1,TRUE,8251
"phyloclim",NA,1,TRUE,8252
"phylocurve",NA,1,TRUE,8253
"phylodyn",NA,0,TRUE,8254
"phylogram",NA,1,TRUE,8255
"phyloland",NA,1,TRUE,8256
"phylolm",NA,0,TRUE,8257
"phylopath",NA,1,TRUE,8258
"phylosignal",NA,0,FALSE,8259
"phylosim",NA,1,TRUE,8260
"phylotate",NA,1,TRUE,8261
"phylotools",NA,0,TRUE,8262
"phytools",NA,1,TRUE,8263
"pi0",NA,1,TRUE,8264
"picante",NA,0,TRUE,8265
"picasso",NA,1,TRUE,8266
"pid",NA,1,TRUE,8267
"piecewiseSEM",NA,0,TRUE,8268
"pifpaf",NA,1,TRUE,8269
"pim",NA,1,TRUE,8270
"pinbasic",NA,0,TRUE,8271
"pinfsc50",NA,0,TRUE,8272
"pingr",NA,0,TRUE,8273
"pinktoe",NA,0,TRUE,8274
"pinnacle.API",NA,1,TRUE,8275
"pinp",NA,1,TRUE,8276
"pinyin",NA,1,TRUE,8277
"pipe.design",NA,1,TRUE,8278
"pipeGS",NA,1,TRUE,8279
"pipeR",NA,1,TRUE,8280
"pipeliner",NA,0,TRUE,8281
"pitchRx",NA,0,TRUE,8282
"piton",NA,1,TRUE,8283
"pivottabler",NA,0,TRUE,8284
"pixiedust",NA,1,TRUE,8285
"pixmap",NA,1,TRUE,8286
"pkDACLASS",NA,0,TRUE,8287
"pkgKitten",NA,1,TRUE,8288
"pkgconfig",NA,0,TRUE,8289
"pkggraph",NA,1,TRUE,8290
"pkgmaker",NA,0,TRUE,8291
"pkgutils",NA,0,TRUE,8292
"pkr",NA,1,TRUE,8293
"pks",NA,1,TRUE,8294
"plRasch",NA,1,TRUE,8295
"pla",NA,1,TRUE,8296
"plan",NA,1,TRUE,8297
"planar",NA,1,TRUE,8298
"planor",NA,1,TRUE,8299
"plantecophys",NA,1,TRUE,8300
"plaqr",NA,1,TRUE,8301
"plater",NA,1,TRUE,8302
"platetools",NA,0,TRUE,8303
"playitbyr",NA,0,TRUE,8304
"playwith",NA,1,TRUE,8305
"pleiades",NA,1,TRUE,8306
"pleio",NA,1,TRUE,8307
"plfMA",NA,0,TRUE,8308
"plfm",NA,1,TRUE,8309
"plgp",NA,0,TRUE,8310
"plink",NA,1,TRUE,8311
"plm",NA,0,TRUE,8312
"plmDE",NA,0,FALSE,8313
"pln",NA,1,TRUE,8314
"plot2groups",NA,0,TRUE,8315
"plot3D",NA,1,TRUE,8316
"plot3Drgl",NA,1,TRUE,8317
"plotAndPlayGTK",NA,0,TRUE,8318
"plotGoogleMaps",NA,1,TRUE,8319
"plotKML",NA,0,TRUE,8320
"plotMCMC",NA,0,FALSE,8321
"plotMElm",NA,1,TRUE,8322
"plotROC",NA,1,TRUE,8323
"plotSEMM",NA,1,TRUE,8324
"plotfunctions",NA,1,TRUE,8325
"plotluck",NA,1,TRUE,8326
"plotly",NA,1,TRUE,8327
"plotmo",NA,1,TRUE,8328
"plotpc",NA,1,TRUE,8329
"plotprotein",NA,0,FALSE,8330
"plotrix",NA,1,TRUE,8331
"pls",NA,0,TRUE,8332
"pls.pcr",NA,0,TRUE,8333
"plsRbeta",NA,0,TRUE,8334
"plsRcox",NA,0,TRUE,8335
"plsRglm",NA,0,TRUE,8336
"plsVarSel",NA,0,TRUE,8337
"plsdepot",NA,1,TRUE,8338
"plsdof",NA,1,TRUE,8339
"plsgenomics",NA,1,TRUE,8340
"plspm",NA,1,TRUE,8341
"plspm.formula",NA,0,TRUE,8342
"plspolychaos",NA,0,TRUE,8343
"pltesim",NA,1,TRUE,8344
"plugdensity",NA,1,TRUE,8345
"plumber",NA,1,TRUE,8346
"plumbr",NA,1,TRUE,8347
"plus",NA,0,TRUE,8348
"plusser",NA,1,TRUE,8349
"plyr",NA,1,TRUE,8350
"pmc",NA,0,TRUE,8351
"pmcgd",NA,0,FALSE,8352
"pmclust",NA,0,TRUE,8353
"pmfdR",NA,0,TRUE,8354
"pmg",NA,0,TRUE,8355
"pmhtutorial",NA,1,TRUE,8356
"pmhtutorial",NA,0,TRUE,8357
"pmml",NA,1,TRUE,8358
"pmmlTransformations",NA,1,TRUE,8359
"pmr",NA,0,TRUE,8360
"pn",NA,0,TRUE,8361
"pnea",NA,0,TRUE,8362
"pnf",NA,0,TRUE,8363
"png",NA,0,TRUE,8364
"pnmtrem",NA,0,TRUE,8365
"pnn",NA,0,TRUE,8366
"poLCA",NA,1,TRUE,8367
"pocrm",NA,1,TRUE,8368
"pogit",NA,1,TRUE,8369
"poibin",NA,1,TRUE,8370
"poilog",NA,1,TRUE,8371
"pointRes",NA,0,TRUE,8372
"pointdensityP",NA,1,TRUE,8373
"poio",NA,1,TRUE,8374
"poisDoubleSamp",NA,1,TRUE,8375
"poisbinom",NA,0,TRUE,8376
"poisson",NA,0,FALSE,8377
"poisson.glm.mix",NA,1,TRUE,8378
"poistweedie",NA,0,FALSE,8379
"poliscidata",NA,0,FALSE,8380
"pollen",NA,1,TRUE,8381
"pollstR",NA,1,TRUE,8382
"polmineR",NA,0,TRUE,8383
"polspline",NA,1,TRUE,8384
"polyCub",NA,0,TRUE,8385
"polySegratio",NA,0,TRUE,8386
"polySegratioMM",NA,0,TRUE,8387
"polyaAeppli",NA,0,TRUE,8388
"polyapost",NA,1,TRUE,8389
"polychaosbasics",NA,0,TRUE,8390
"polyclip",NA,0,TRUE,8391
"polycor",NA,1,TRUE,8392
"polydect",NA,0,TRUE,8393
"polyfreqs",NA,0,TRUE,8394
"polymars",NA,0,TRUE,8395
"polynom",NA,0,TRUE,8396
"polyphemus",NA,0,TRUE,8397
"polypoly",NA,0,FALSE,8398
"polysat",NA,1,TRUE,8399
"polytomous",NA,0,TRUE,8400
"polywog",NA,1,TRUE,8401
"pom",NA,0,TRUE,8402
"pomp",NA,1,TRUE,8403
"pooh",NA,0,TRUE,8404
"popEpi",NA,1,TRUE,8405
"popPK",NA,0,TRUE,8406
"popRange",NA,0,TRUE,8407
"popReconstruct",NA,0,TRUE,8408
"popbio",NA,1,TRUE,8409
"popdemo",NA,0,TRUE,8410
"popgen",NA,0,TRUE,8411
"popgraph",NA,0,TRUE,8412
"poplab",NA,0,TRUE,8413
"poplite",NA,1,TRUE,8414
"poppr",NA,1,TRUE,8415
"popprxl",NA,0,TRUE,8416
"popsom",NA,1,TRUE,8417
"poptrend",NA,0,FALSE,8418
"population",NA,0,FALSE,8419
"portes",NA,0,TRUE,8420
"portfolio",NA,1,TRUE,8421
"portfolioSim",NA,1,TRUE,8422
"postCP",NA,0,TRUE,8423
"postGIStools",NA,0,TRUE,8424
"postgwas",NA,0,TRUE,8425
"postlightmercury",NA,1,TRUE,8426
"potts",NA,0,TRUE,8427
"powdist",NA,1,TRUE,8428
"poweRlaw",NA,1,TRUE,8429
"powerAnalysis",NA,1,TRUE,8430
"powerCRT",NA,0,TRUE,8431
"powerCompRisk",NA,0,TRUE,8432
"powerGWASinteraction",NA,1,TRUE,8433
"powerMediation",NA,1,TRUE,8434
"powerSurvEpi",NA,1,TRUE,8435
"powerbydesign",NA,0,TRUE,8436
"powerpkg",NA,0,TRUE,8437
"powerplus",NA,0,TRUE,8438
"powerr",NA,0,TRUE,8439
"ppMeasures",NA,0,TRUE,8440
"ppc",NA,0,TRUE,8441
"ppcor",NA,0,TRUE,8442
"ppiPre",NA,1,TRUE,8443
"ppls",NA,1,TRUE,8444
"ppmlasso",NA,1,TRUE,8445
"ppr",NA,0,TRUE,8446
"pps",NA,0,TRUE,8447
"ppstat",NA,0,TRUE,8448
"pqantimalarials",NA,1,TRUE,8449
"prLogistic",NA,1,TRUE,8450
"prabclus",NA,1,TRUE,8451
"pracma",NA,1,TRUE,8452
"pragma",NA,0,FALSE,8453
"prais",NA,0,FALSE,8454
"prc",NA,1,TRUE,8455
"prcbench",NA,1,TRUE,8456
"prclust",NA,0,TRUE,8457
"prcr",NA,1,TRUE,8458
"pre",NA,1,TRUE,8459
"preText",NA,1,TRUE,8460
"precintcon",NA,1,TRUE,8461
"precrec",NA,1,TRUE,8462
"predatory",NA,1,TRUE,8463
"predbayescor",NA,0,TRUE,8464
"predfinitepop",NA,0,TRUE,8465
"prediction",NA,1,TRUE,8466
"predictmeans",NA,1,TRUE,8467
"predmixcor",NA,0,TRUE,8468
"prefmod",NA,1,TRUE,8469
"prepdat",NA,1,TRUE,8470
"preprocomb",NA,1,TRUE,8471
"preprosim",NA,1,TRUE,8472
"preproviz",NA,1,TRUE,8473
"prereg",NA,1,TRUE,8474
"presens",NA,1,TRUE,8475
"preseqR",NA,1,TRUE,8476
"press",NA,0,TRUE,8477
"pressData",NA,0,TRUE,8478
"prettyGraphs",NA,0,TRUE,8479
"prettyR",NA,0,TRUE,8480
"prettydoc",NA,1,TRUE,8481
"prettymapr",NA,1,TRUE,8482
"prettyunits",NA,1,TRUE,8483
"prevR",NA,1,TRUE,8484
"prevalence",NA,1,TRUE,8485
"prim",NA,1,TRUE,8486
"primer",NA,0,TRUE,8487
"primerTree",NA,1,TRUE,8488
"princurve",NA,1,TRUE,8489
"prinsimp",NA,1,TRUE,8490
"printr",NA,0,FALSE,8491
"prioritizr",NA,0,TRUE,8492
"prioritylasso",NA,1,TRUE,8493
"prob",NA,0,TRUE,8494
"probFDA",NA,0,TRUE,8495
"probemapper",NA,0,TRUE,8496
"probemod",NA,1,TRUE,8497
"probsvm",NA,0,FALSE,8498
"processcontrol",NA,0,FALSE,8499
"processdata",NA,0,TRUE,8500
"processmapR",NA,1,TRUE,8501
"processx",NA,1,TRUE,8502
"prodigenr",NA,1,TRUE,8503
"prodlim",NA,0,TRUE,8504
"productivity",NA,1,TRUE,8505
"productplots",NA,1,TRUE,8506
"prof.tree",NA,0,FALSE,8507
"profanal",NA,0,TRUE,8508
"profdpm",NA,0,TRUE,8509
"profileModel",NA,1,TRUE,8510
"profileR",NA,1,TRUE,8511
"profr",NA,1,TRUE,8512
"proftools",NA,1,TRUE,8513
"profvis",NA,1,TRUE,8514
"progenyClust",NA,1,TRUE,8515
"progress",NA,0,TRUE,8516
"proj4",NA,1,TRUE,8517
"prop.comb.RR",NA,0,TRUE,8518
"propagate",NA,1,TRUE,8519
"properties",NA,0,FALSE,8520
"prophet",NA,1,TRUE,8521
"proportion",NA,0,TRUE,8522
"propr",NA,1,TRUE,8523
"proptest",NA,0,TRUE,8524
"prospectr",NA,1,TRUE,8525
"protViz",NA,0,TRUE,8526
"protiq",NA,1,TRUE,8527
"proto",NA,0,TRUE,8528
"protoclass",NA,0,FALSE,8529
"protoclust",NA,1,TRUE,8530
"protolite",NA,1,TRUE,8531
"protr",NA,1,TRUE,8532
"proustr",NA,0,TRUE,8533
"provenance",NA,0,TRUE,8534
"proxy",NA,1,TRUE,8535
"prozor",NA,1,TRUE,8536
"pryr",NA,1,TRUE,8537
"psData",NA,1,TRUE,8538
"psbcGroup",NA,1,TRUE,8539
"pscl",NA,1,TRUE,8540
"psd",NA,0,TRUE,8541
"pse",NA,1,TRUE,8542
"pseudo",NA,1,TRUE,8543
"pseval",NA,1,TRUE,8544
"psgp",NA,0,TRUE,8545
"psidR",NA,0,TRUE,8546
"pso",NA,1,TRUE,8547
"pspearman",NA,0,TRUE,8548
"pspline",NA,1,TRUE,8549
"pssm",NA,0,TRUE,8550
"psy",NA,1,TRUE,8551
"psych",NA,1,TRUE,8552
"psychmeta",NA,0,TRUE,8553
"psycho",NA,0,FALSE,8554
"psychometric",NA,1,TRUE,8555
"psychomix",NA,1,TRUE,8556
"psychotools",NA,1,TRUE,8557
"psychotree",NA,1,TRUE,8558
"psyphy",NA,1,TRUE,8559
"psytabs",NA,1,TRUE,8560
"pt",NA,0,TRUE,8561
"ptinpoly",NA,1,TRUE,8562
"ptproc",NA,0,TRUE,8563
"ptstem",NA,1,TRUE,8564
"ptw",NA,0,TRUE,8565
"ptwikiwords",NA,0,FALSE,8566
"ptycho",NA,1,TRUE,8567
"pubmed.mineR",NA,1,TRUE,8568
"pubprint",NA,0,TRUE,8569
"pullword",NA,1,TRUE,8570
"pumilioR",NA,1,TRUE,8571
"purge",NA,1,TRUE,8572
"purrr",NA,1,TRUE,8573
"purrrlyr",NA,0,TRUE,8574
"pushoverr",NA,1,TRUE,8575
"pvar",NA,0,TRUE,8576
"pvclass",NA,1,TRUE,8577
"pvclust",NA,0,TRUE,8578
"pvrank",NA,0,TRUE,8579
"pvsR",NA,1,TRUE,8580
"pwr",NA,0,TRUE,8581
"pwr2",NA,0,FALSE,8582
"pwt",NA,1,TRUE,8583
"pwt8",NA,1,TRUE,8584
"pxR",NA,1,TRUE,8585
"pxweb",NA,0,TRUE,8586
"pycno",NA,1,TRUE,8587
"pyramid",NA,1,TRUE,8588
"pystr",NA,0,TRUE,8589
"qAnalyst",NA,0,TRUE,8590
"qGaussian",NA,1,TRUE,8591
"qLearn",NA,0,FALSE,8592
"qPCR.CT",NA,0,TRUE,8593
"qap",NA,1,TRUE,8594
"qat",NA,1,TRUE,8595
"qboxplot",NA,0,FALSE,8596
"qcc",NA,1,TRUE,8597
"qcr",NA,1,TRUE,8598
"qdap",NA,1,TRUE,8599
"qdapDictionaries",NA,0,TRUE,8600
"qdapRegex",NA,1,TRUE,8601
"qdapTools",NA,1,TRUE,8602
"qdg",NA,0,TRUE,8603
"qdm",NA,0,FALSE,8604
"qfa",NA,0,TRUE,8605
"qfasar",NA,1,TRUE,8606
"qgen",NA,0,TRUE,8607
"qgraph",NA,1,TRUE,8608
"qicharts",NA,1,TRUE,8609
"qiimer",NA,0,TRUE,8610
"qlcData",NA,0,FALSE,8611
"qlcMatrix",NA,0,TRUE,8612
"qlcVisualize",NA,0,FALSE,8613
"qlspack",NA,0,TRUE,8614
"qmap",NA,0,TRUE,8615
"qmethod",NA,0,TRUE,8616
"qmrparser",NA,0,TRUE,8617
"qp",NA,0,TRUE,8618
"qpcR",NA,1,TRUE,8619
"qqman",NA,0,TRUE,8620
"qqplotter",NA,0,TRUE,8621
"qqtest",NA,1,TRUE,8622
"qrLMM",NA,0,TRUE,8623
"qrNLMM",NA,0,TRUE,8624
"qrcm",NA,0,TRUE,8625
"qrfactor",NA,1,TRUE,8626
"qrjoint",NA,0,TRUE,8627
"qrmdata",NA,0,FALSE,8628
"qrmix",NA,0,FALSE,8629
"qrmtools",NA,1,TRUE,8630
"qrng",NA,1,TRUE,8631
"qrnn",NA,1,TRUE,8632
"qrsvm",NA,0,FALSE,8633
"qtbase",NA,1,TRUE,8634
"qte",NA,1,TRUE,8635
"qtl",NA,1,TRUE,8636
"qtlDesign",NA,0,TRUE,8637
"qtlbim",NA,0,TRUE,8638
"qtlbook",NA,1,TRUE,8639
"qtlcharts",NA,1,TRUE,8640
"qtlhot",NA,1,TRUE,8641
"qtlmt",NA,1,TRUE,8642
"qtlnet",NA,0,TRUE,8643
"qtpaint",NA,1,TRUE,8644
"qtutils",NA,0,TRUE,8645
"quadprog",NA,1,TRUE,8646
"quadprogXT",NA,0,FALSE,8647
"quadrupen",NA,0,TRUE,8648
"qualV",NA,1,TRUE,8649
"qualityTools",NA,1,TRUE,8650
"qualpalr",NA,1,TRUE,8651
"qualtRics",NA,1,TRUE,8652
"quantable",NA,1,TRUE,8653
"quantchem",NA,1,TRUE,8654
"quanteda",NA,0,TRUE,8655
"quantification",NA,1,TRUE,8656
"quantileDA",NA,1,TRUE,8657
"quantmod",NA,0,TRUE,8658
"quantoptr",NA,0,FALSE,8659
"quantreg",NA,1,TRUE,8660
"quantregForest",NA,0,TRUE,8661
"quantregGrowth",NA,1,TRUE,8662
"quantspec",NA,0,TRUE,8663
"quaternions",NA,0,TRUE,8664
"questionr",NA,1,TRUE,8665
"queuecomputer",NA,1,TRUE,8666
"queueing",NA,0,TRUE,8667
"quhomology",NA,0,FALSE,8668
"quickPlot",NA,0,TRUE,8669
"quickReg",NA,1,TRUE,8670
"quickmapr",NA,1,TRUE,8671
"quickmatch",NA,0,FALSE,8672
"quickpsy",NA,0,TRUE,8673
"quint",NA,0,TRUE,8674
"qut",NA,0,TRUE,8675
"qvalue",NA,0,TRUE,8676
"qvcalc",NA,1,TRUE,8677
"qwraps2",NA,0,TRUE,8678
"r.jive",NA,1,TRUE,8679
"r2d2",NA,0,FALSE,8680
"r2dRue",NA,1,TRUE,8681
"r2glmm",NA,1,TRUE,8682
"r2lUniv",NA,0,TRUE,8683
"r2lh",NA,1,TRUE,8684
"r2stl",NA,0,FALSE,8685
"r4ss",NA,0,TRUE,8686
"rARPACK",NA,0,TRUE,8687
"rAltmetric",NA,1,TRUE,8688
"rAmCharts",NA,1,TRUE,8689
"rAverage",NA,1,TRUE,8690
"rAvis",NA,1,TRUE,8691
"rBayesianOptimization",NA,1,TRUE,8692
"rBeta2009",NA,0,FALSE,8693
"rCBA",NA,0,FALSE,8694
"rCMA",NA,1,TRUE,8695
"rCUR",NA,1,TRUE,8696
"rCarto",NA,0,FALSE,8697
"rChoiceDialogs",NA,1,TRUE,8698
"rClinicalCodes",NA,1,TRUE,8699
"rDEA",NA,1,TRUE,8700
"rDNA",NA,0,TRUE,8701
"rDotNet",NA,1,TRUE,8702
"rEDM",NA,1,TRUE,8703
"rEHR",NA,0,TRUE,8704
"rEMM",NA,1,TRUE,8705
"rENA",NA,0,FALSE,8706
"rFSA",NA,0,FALSE,8707
"rFTRLProximal",NA,0,FALSE,8708
"rFerns",NA,1,TRUE,8709
"rForest",NA,0,FALSE,8710
"rGammaGamma",NA,1,TRUE,8711
"rGoodData",NA,0,FALSE,8712
"rGroovy",NA,0,FALSE,8713
"rHadoopClient",NA,0,TRUE,8714
"rHealthDataGov",NA,1,TRUE,8715
"rImpactStory",NA,0,TRUE,8716
"rJPSGCS",NA,0,TRUE,8717
"rJava",NA,1,TRUE,8718
"rJavax",NA,0,TRUE,8719
"rJython",NA,1,TRUE,8720
"rLDCP",NA,1,TRUE,8721
"rLTP",NA,0,TRUE,8722
"rLakeAnalyzer",NA,0,TRUE,8723
"rLiDAR",NA,1,TRUE,8724
"rMR",NA,1,TRUE,8725
"rNOMADS",NA,0,TRUE,8726
"rODE",NA,1,TRUE,8727
"rPlant",NA,0,TRUE,8728
"rPorta",NA,0,TRUE,8729
"rPowerSampleSize",NA,1,TRUE,8730
"rPref",NA,0,TRUE,8731
"rPython",NA,1,TRUE,8732
"rRAP",NA,0,TRUE,8733
"rSARP",NA,0,FALSE,8734
"rSCA",NA,0,TRUE,8735
"rSFA",NA,0,TRUE,8736
"rSPACE",NA,1,TRUE,8737
"rSymPy",NA,0,TRUE,8738
"rTOFsPRO",NA,0,TRUE,8739
"rTableICC",NA,0,TRUE,8740
"rTensor",NA,0,TRUE,8741
"rUnemploymentData",NA,1,TRUE,8742
"rWMBAT",NA,0,TRUE,8743
"rWind",NA,1,TRUE,8744
"rYoutheria",NA,1,TRUE,8745
"race",NA,1,TRUE,8746
"radar",NA,0,FALSE,8747
"radarchart",NA,0,TRUE,8748
"radiant",NA,1,TRUE,8749
"radiant.basics",NA,1,TRUE,8750
